
    PO_GenerationByGeneratorType(iTime,iGeneratorType) := data table 
                          Nuclear        Coal         Oil    NGCC-Old    NGCC-New    NGCT-Old        Wind         Gap
                    !  ----------  ----------  ----------  ----------  ----------  ----------  ----------  ----------
'2015-07-01 21:40:00'  7.000e+002  2.588e+003  6.000e+002              4.892e+002              8.022e+002            
'2015-07-01 21:45:00'  7.000e+002  2.588e+003  6.000e+002              3.585e+002              7.992e+002            
'2015-07-01 21:50:00'  7.000e+002  2.534e+003  6.000e+002              1.835e+002              8.029e+002            
'2015-07-01 21:55:00'  7.000e+002  2.588e+003  6.000e+002              2.248e+002              8.198e+002            
'2015-07-01 22:00:00'  7.000e+002  2.572e+003  6.000e+002              1.600e+002              8.010e+002            
'2015-07-01 22:05:00'  7.000e+002  2.476e+003  6.000e+002              1.600e+002              8.210e+002            
'2015-07-01 22:10:00'  7.000e+002  2.515e+003  6.000e+002              1.600e+002              8.082e+002            
'2015-07-01 22:15:00'  7.000e+002  2.579e+003  6.000e+002              1.600e+002              7.914e+002            
'2015-07-01 22:20:00'  7.000e+002  2.393e+003  6.000e+002                                      7.609e+002            
'2015-07-01 22:25:00'  7.000e+002  2.568e+003  6.000e+002                                      7.998e+002            
'2015-07-01 22:30:00'  6.900e+002  2.338e+003  5.757e+002                                      7.778e+002            
'2015-07-01 22:35:00'  7.000e+002  2.372e+003  6.000e+002                                      7.663e+002            
'2015-07-01 22:40:00'  7.000e+002  2.341e+003  6.000e+002                                      7.923e+002            
'2015-07-01 22:45:00'  7.000e+002  2.228e+003  6.000e+002                                      7.354e+002            
